userId	geneSymbol	geneName	entrezgene	score	gLink
CG13442	CG13442	NA	37349	-4.22406769376688	https://www.ncbi.nlm.nih.gov/gene/?term=37349
CG13443	CG13443	NA	37351	-8.75593810604961	https://www.ncbi.nlm.nih.gov/gene/?term=37351
CG13445	CG13445	NA	39719	-7.85568774215652	https://www.ncbi.nlm.nih.gov/gene/?term=39719
CG13449	CG13449	NA	39695	-5.13500013179169	https://www.ncbi.nlm.nih.gov/gene/?term=39695
CG13454	CG13454	NA	39676	-4.24965692474034	https://www.ncbi.nlm.nih.gov/gene/?term=39676
CG13455	CG13455	NA	39667	-4.70873604627909	https://www.ncbi.nlm.nih.gov/gene/?term=39667
CG13457	CG13457	NA	39649	-4.07292606557658	https://www.ncbi.nlm.nih.gov/gene/?term=39649
CG13458	CG13458	NA	39646	-2.6278556009927	https://www.ncbi.nlm.nih.gov/gene/?term=39646
CG13465	CG13465	NA	50282	-6.84231496070607	https://www.ncbi.nlm.nih.gov/gene/?term=50282
CG13471	CG13471	NA	39604	-8.73280682869883	https://www.ncbi.nlm.nih.gov/gene/?term=39604
CG13474	CG13474	NA	39600	-6.72715037601152	https://www.ncbi.nlm.nih.gov/gene/?term=39600
CG13476	CG13476	NA	39602	-4.27267352791316	https://www.ncbi.nlm.nih.gov/gene/?term=39602
CG13481	CG13481	NA	39579	-8.2785756985668	https://www.ncbi.nlm.nih.gov/gene/?term=39579
CG13488	CG13488	NA	37496	-2.27255970766919	https://www.ncbi.nlm.nih.gov/gene/?term=37496
CG13492	CG13492	NA	37487	-0.577813136130326	https://www.ncbi.nlm.nih.gov/gene/?term=37487
CG13500	CG13500	NA	37509	-8.83646403318996	https://www.ncbi.nlm.nih.gov/gene/?term=37509
CG13501	CG13501	NA	37510	-4.7498861314175	https://www.ncbi.nlm.nih.gov/gene/?term=37510
CG13502	CG13502	NA	37518	-5.35230284494328	https://www.ncbi.nlm.nih.gov/gene/?term=37518
CG13526	CG13526	NA	37613	-8.5158934909852	https://www.ncbi.nlm.nih.gov/gene/?term=37613
CG13527	CG13527	NA	37615	-5.81664097407616	https://www.ncbi.nlm.nih.gov/gene/?term=37615
CG13532	CG13532	NA	37632	-3.7540204599787	https://www.ncbi.nlm.nih.gov/gene/?term=37632
CG13538	CG13538	NA	37667	-8.75670313592045	https://www.ncbi.nlm.nih.gov/gene/?term=37667
CG13539	CG13539	NA	37680	-4.26532497250359	https://www.ncbi.nlm.nih.gov/gene/?term=37680
CG1354	CG1354	NA	31914	0.482845185456618	https://www.ncbi.nlm.nih.gov/gene/?term=31914
CG13541	CG13541	NA	37689	-4.16972579308532	https://www.ncbi.nlm.nih.gov/gene/?term=37689
CG13544	CG13544	NA	37673	-8.435572345566	https://www.ncbi.nlm.nih.gov/gene/?term=37673
CG13557	CG13557	NA	37717	-8.30010845838499	https://www.ncbi.nlm.nih.gov/gene/?term=37717
CG13558	CG13558	NA	37719	-5.64979143166297	https://www.ncbi.nlm.nih.gov/gene/?term=37719
CG13559	CG13559	NA	37720	-2.72529952117047	https://www.ncbi.nlm.nih.gov/gene/?term=37720
CG13560	CG13560	NA	37758	-8.26378785912171	https://www.ncbi.nlm.nih.gov/gene/?term=37758
CG13563	CG13563	NA	37845	-3.10411051940895	https://www.ncbi.nlm.nih.gov/gene/?term=37845
CG13564	CG13564	NA	37855	-7.62934034442018	https://www.ncbi.nlm.nih.gov/gene/?term=37855
CG13566	CG13566	NA	37813	-4.91016259780499	https://www.ncbi.nlm.nih.gov/gene/?term=37813
CG13575	CG13575	NA	37883	-6.21548169339829	https://www.ncbi.nlm.nih.gov/gene/?term=37883
CG13577	CG13577	NA	37885	-6.71895416037759	https://www.ncbi.nlm.nih.gov/gene/?term=37885
CG13578	CG13578	NA	37891	-2.97449196730967	https://www.ncbi.nlm.nih.gov/gene/?term=37891
CG13579	CG13579	NA	37905	-2.70414611633124	https://www.ncbi.nlm.nih.gov/gene/?term=37905
CG13581	CG13581	NA	37911	-8.24669953228639	https://www.ncbi.nlm.nih.gov/gene/?term=37911
CG13587	CG13587	NA	37930	-3.00298619036173	https://www.ncbi.nlm.nih.gov/gene/?term=37930
CG13589	CG13589	NA	37906	-4.30865231236023	https://www.ncbi.nlm.nih.gov/gene/?term=37906
CG13590	CG13590	NA	37907	-7.40290184898426	https://www.ncbi.nlm.nih.gov/gene/?term=37907
CG13594	CG13594	NA	37940	-2.89644847536233	https://www.ncbi.nlm.nih.gov/gene/?term=37940
CG13607	CG13607	NA	42859	-1.71413750542831	https://www.ncbi.nlm.nih.gov/gene/?term=42859
CG13613	CG13613	NA	42910	-7.46217582573266	https://www.ncbi.nlm.nih.gov/gene/?term=42910
CG13614	CG13614	NA	42911	-7.82572000275046	https://www.ncbi.nlm.nih.gov/gene/?term=42911
CG13615	CG13615	NA	42916	-5.28010771651112	https://www.ncbi.nlm.nih.gov/gene/?term=42916
CG13616	CG13616	NA	42917	-8.38372976985234	https://www.ncbi.nlm.nih.gov/gene/?term=42917
CG13617	CG13617	NA	42921	-10.1081394145981	https://www.ncbi.nlm.nih.gov/gene/?term=42921
CG13625	CG13625	NA	42931	0.792809562970971	https://www.ncbi.nlm.nih.gov/gene/?term=42931
CG13634	CG13634	NA	42951	-4.56623273656544	https://www.ncbi.nlm.nih.gov/gene/?term=42951
CG13643	CG13643	NA	50074	-3.38841146474847	https://www.ncbi.nlm.nih.gov/gene/?term=50074
CG13650	CG13650	NA	43014	-2.61991213302111	https://www.ncbi.nlm.nih.gov/gene/?term=43014
CG13653	CG13653	NA	43025	-7.25892650625	https://www.ncbi.nlm.nih.gov/gene/?term=43025
CG13654	CG13654	NA	43028	-1.85548560630257	https://www.ncbi.nlm.nih.gov/gene/?term=43028
CG13658	CG13658	NA	43055	-1.71418861543064	https://www.ncbi.nlm.nih.gov/gene/?term=43055
CG13659	CG13659	NA	43059	-1.68144060918749	https://www.ncbi.nlm.nih.gov/gene/?term=43059
CG13667	CG13667	NA	38956	-1.36473767727631	https://www.ncbi.nlm.nih.gov/gene/?term=38956
CG13670	CG13670	NA	38938	-3.93981432352935	https://www.ncbi.nlm.nih.gov/gene/?term=38938
CG13674	CG13674	NA	38921	-3.90058181697329	https://www.ncbi.nlm.nih.gov/gene/?term=38921
CG13675	CG13675	NA	38907	-4.73575959827642	https://www.ncbi.nlm.nih.gov/gene/?term=38907
CG13676	CG13676	NA	38906	-2.36157222868296	https://www.ncbi.nlm.nih.gov/gene/?term=38906
CG13679	CG13679	NA	38919	-3.29229453553977	https://www.ncbi.nlm.nih.gov/gene/?term=38919
CG1368	CG1368	NA	32361	-2.60409333513359	https://www.ncbi.nlm.nih.gov/gene/?term=32361
CG13685	CG13685	NA	38869	-2.75082833859071	https://www.ncbi.nlm.nih.gov/gene/?term=38869
CG13690	CG13690	NA	33213	0.976128514022481	https://www.ncbi.nlm.nih.gov/gene/?term=33213
CG13692	CG13692	NA	33216	-4.35526366556201	https://www.ncbi.nlm.nih.gov/gene/?term=33216
CG13693	CG13693	NA	33187	-5.3876970352714	https://www.ncbi.nlm.nih.gov/gene/?term=33187
CG13694	CG13694	NA	33169	-2.98836902787437	https://www.ncbi.nlm.nih.gov/gene/?term=33169
CG13699	CG13699	NA	40008	-6.07488997483565	https://www.ncbi.nlm.nih.gov/gene/?term=40008
CG13700	CG13700	NA	40013	-8.45994586031509	https://www.ncbi.nlm.nih.gov/gene/?term=40013
CG13705	CG13705	NA	38587	-4.7540222665512	https://www.ncbi.nlm.nih.gov/gene/?term=38587
CG13707	CG13707	NA	38583	-1.97435004880241	https://www.ncbi.nlm.nih.gov/gene/?term=38583
CG13708	CG13708	NA	38582	-5.49593641154101	https://www.ncbi.nlm.nih.gov/gene/?term=38582
CG1371	CG1371	NA	36053	0.357611836926015	https://www.ncbi.nlm.nih.gov/gene/?term=36053
CG13712	CG13712	NA	38574	-8.22391730382945	https://www.ncbi.nlm.nih.gov/gene/?term=38574
CG13720	CG13720	NA	38557	-7.93892210973848	https://www.ncbi.nlm.nih.gov/gene/?term=38557
CG13721	CG13721	NA	38556	-6.54397757560845	https://www.ncbi.nlm.nih.gov/gene/?term=38556
CG13722	CG13722	NA	38555	-1.46118049155686	https://www.ncbi.nlm.nih.gov/gene/?term=38555
CG13723	CG13723	NA	39925	-6.26666237530264	https://www.ncbi.nlm.nih.gov/gene/?term=39925
CG13724	CG13724	NA	39927	-9.46169863129298	https://www.ncbi.nlm.nih.gov/gene/?term=39927
CG13725	CG13725	NA	39928	-8.57544435894532	https://www.ncbi.nlm.nih.gov/gene/?term=39928
CG13727	CG13727	NA	39931	-8.19805440392535	https://www.ncbi.nlm.nih.gov/gene/?term=39931
CG13728	CG13728	NA	39937	-3.15969407010603	https://www.ncbi.nlm.nih.gov/gene/?term=39937
CG13733	CG13733	NA	39951	-2.84793003792033	https://www.ncbi.nlm.nih.gov/gene/?term=39951
CG13738	CG13738	NA	39541	-4.21767631420164	https://www.ncbi.nlm.nih.gov/gene/?term=39541
CG13739	CG13739	NA	35957	-1.10799122431551	https://www.ncbi.nlm.nih.gov/gene/?term=35957
CG13741	CG13741	NA	35919	0.83464552181613	https://www.ncbi.nlm.nih.gov/gene/?term=35919
CG13743	CG13743	NA	35911	-2.56422091976459	https://www.ncbi.nlm.nih.gov/gene/?term=35911
CG13744	CG13744	NA	35906	-5.0796026863953	https://www.ncbi.nlm.nih.gov/gene/?term=35906
CG13747	CG13747	NA	35907	-7.44098815319826	https://www.ncbi.nlm.nih.gov/gene/?term=35907
CG13759	CG13759	NA	31236	-3.76204585422747	https://www.ncbi.nlm.nih.gov/gene/?term=31236
CG13771	CG13771	NA	33933	-8.47857685282422	https://www.ncbi.nlm.nih.gov/gene/?term=33933
CG13775	CG13775	NA	33975	-1.52593942999827	https://www.ncbi.nlm.nih.gov/gene/?term=33975
CG13793	CG13793	NA	34047	-2.00111565534234	https://www.ncbi.nlm.nih.gov/gene/?term=34047
CG13794	CG13794	NA	34048	-1.59984835783306	https://www.ncbi.nlm.nih.gov/gene/?term=34048
CG13795	CG13795	NA	34049	-1.19251234098458	https://www.ncbi.nlm.nih.gov/gene/?term=34049
CG13796	CG13796	NA	34051	-1.93131792237493	https://www.ncbi.nlm.nih.gov/gene/?term=34051
CG13801	CG13801	NA	38299	-9.16454386621212	https://www.ncbi.nlm.nih.gov/gene/?term=38299
CG13806	CG13806	NA	38292	-2.80886317105577	https://www.ncbi.nlm.nih.gov/gene/?term=38292
CG13810	CG13810	NA	38278	-3.3373585914665	https://www.ncbi.nlm.nih.gov/gene/?term=38278
CG13813	CG13813	NA	40218	-1.80440175019585	https://www.ncbi.nlm.nih.gov/gene/?term=40218
CG13829	CG13829	NA	42740	-6.70431044067864	https://www.ncbi.nlm.nih.gov/gene/?term=42740
CG13837	CG13837	NA	42720	-7.37597533015812	https://www.ncbi.nlm.nih.gov/gene/?term=42720
CG13838	CG13838	NA	42719	-7.29268471737075	https://www.ncbi.nlm.nih.gov/gene/?term=42719
CG13840	CG13840	NA	42705	-3.89896401659205	https://www.ncbi.nlm.nih.gov/gene/?term=42705
CG13842	CG13842	NA	42685	-5.25205458092206	https://www.ncbi.nlm.nih.gov/gene/?term=42685
CG13847	CG13847	NA	42636	-3.35894453941677	https://www.ncbi.nlm.nih.gov/gene/?term=42636
CG13850	CG13850	NA	42630	0.499916971949029	https://www.ncbi.nlm.nih.gov/gene/?term=42630
CG13855	CG13855	NA	42629	-4.93631743111845	https://www.ncbi.nlm.nih.gov/gene/?term=42629
CG13856	CG13856	NA	42628	-1.86439925557277	https://www.ncbi.nlm.nih.gov/gene/?term=42628
CG13857	CG13857	NA	42627	-4.66762242123843	https://www.ncbi.nlm.nih.gov/gene/?term=42627
CG13862	CG13862	NA	42610	-5.11515552730375	https://www.ncbi.nlm.nih.gov/gene/?term=42610
CG13865	CG13865	NA	3355158	0.493676933796948	https://www.ncbi.nlm.nih.gov/gene/?term=3355158
CG13868	CG13868	NA	37302	-1.04120233281208	https://www.ncbi.nlm.nih.gov/gene/?term=37302
CG13869	CG13869	NA	37283	-6.58597512173528	https://www.ncbi.nlm.nih.gov/gene/?term=37283
CG1387	CG1387	NA	31770	-5.39620110807792	https://www.ncbi.nlm.nih.gov/gene/?term=31770
CG13870	CG13870	NA	37308	-4.93530211059509	https://www.ncbi.nlm.nih.gov/gene/?term=37308
CG13871	CG13871	NA	37303	-6.455116712224	https://www.ncbi.nlm.nih.gov/gene/?term=37303
CG13872	CG13872	NA	37273	-4.96762210846128	https://www.ncbi.nlm.nih.gov/gene/?term=37273
CG13875	CG13875	NA	38024	-4.03492840459626	https://www.ncbi.nlm.nih.gov/gene/?term=38024
CG13884	CG13884	NA	38064	-5.24364286697316	https://www.ncbi.nlm.nih.gov/gene/?term=38064
CG13887	CG13887	NA	38096	0.412190593217155	https://www.ncbi.nlm.nih.gov/gene/?term=38096
CG13894	CG13894	NA	38086	-3.26509016062293	https://www.ncbi.nlm.nih.gov/gene/?term=38086
CG13898	CG13898	NA	38092	-7.52847315227084	https://www.ncbi.nlm.nih.gov/gene/?term=38092
CG13912	CG13912	NA	38120	-1.13468844510345	https://www.ncbi.nlm.nih.gov/gene/?term=38120
CG13917	CG13917	NA	38186	0.761614185945014	https://www.ncbi.nlm.nih.gov/gene/?term=38186
CG13920	CG13920	NA	38203	-1.10729405184984	https://www.ncbi.nlm.nih.gov/gene/?term=38203
CG13924	CG13924	NA	38247	-4.42121939882901	https://www.ncbi.nlm.nih.gov/gene/?term=38247
CG13926	CG13926	NA	38192	0.716484381168093	https://www.ncbi.nlm.nih.gov/gene/?term=38192
CG13930	CG13930	NA	38210	-6.3947528775428	https://www.ncbi.nlm.nih.gov/gene/?term=38210
CG13931	CG13931	NA	38212	-4.15971682583638	https://www.ncbi.nlm.nih.gov/gene/?term=38212
CG13937	CG13937	NA	38249	-1.19338142991987	https://www.ncbi.nlm.nih.gov/gene/?term=38249
CG1394	CG1394	NA	32059	-8.03917882553945	https://www.ncbi.nlm.nih.gov/gene/?term=32059
CG13947	CG13947	NA	33250	1.72237136856342	https://www.ncbi.nlm.nih.gov/gene/?term=33250
CG13949	CG13949	NA	33266	-4.65272895986055	https://www.ncbi.nlm.nih.gov/gene/?term=33266
CG13950	CG13950	NA	33267	-2.12527640127177	https://www.ncbi.nlm.nih.gov/gene/?term=33267
CG13954	CG13954	NA	35959	-3.1860669150353	https://www.ncbi.nlm.nih.gov/gene/?term=35959
CG13962	CG13962	NA	35270	-7.57783561744416	https://www.ncbi.nlm.nih.gov/gene/?term=35270
CG13970	CG13970	NA	2768911	-5.35289582738374	https://www.ncbi.nlm.nih.gov/gene/?term=2768911
CG13972	CG13972	NA	43307	-3.07452946607818	https://www.ncbi.nlm.nih.gov/gene/?term=43307
CG13984	CG13984	NA	33879	-4.26395235800845	https://www.ncbi.nlm.nih.gov/gene/?term=33879
CG13989	CG13989	NA	33869	-7.83620231686204	https://www.ncbi.nlm.nih.gov/gene/?term=33869
CG13991	CG13991	NA	33868	-5.78186039281235	https://www.ncbi.nlm.nih.gov/gene/?term=33868
CG13995	CG13995	NA	33851	-1.90548414627037	https://www.ncbi.nlm.nih.gov/gene/?term=33851
CG13996	CG13996	NA	33842	-6.92113689370182	https://www.ncbi.nlm.nih.gov/gene/?term=33842
CG13999	CG13999	NA	33826	-3.92228171184605	https://www.ncbi.nlm.nih.gov/gene/?term=33826
CG14000	CG14000	NA	33820	-4.26868714888223	https://www.ncbi.nlm.nih.gov/gene/?term=33820
CG14005	CG14005	NA	33808	0.753613584193663	https://www.ncbi.nlm.nih.gov/gene/?term=33808
CG14006	CG14006	NA	33802	-5.6313496356408	https://www.ncbi.nlm.nih.gov/gene/?term=33802
CG14007	CG14007	NA	33799	-4.11897096832013	https://www.ncbi.nlm.nih.gov/gene/?term=33799
CG14011	CG14011	NA	33790	-8.05320216176348	https://www.ncbi.nlm.nih.gov/gene/?term=33790
CG14014	CG14014	NA	33784	-6.12224754267655	https://www.ncbi.nlm.nih.gov/gene/?term=33784
CG14015	CG14015	NA	33780	-2.74989400270476	https://www.ncbi.nlm.nih.gov/gene/?term=33780
CG14017	CG14017	NA	33787	-7.93577712517027	https://www.ncbi.nlm.nih.gov/gene/?term=33787
CG1402	CG1402	NA	31687	-2.24472748922034	https://www.ncbi.nlm.nih.gov/gene/?term=31687
CG14020	CG14020	NA	33771	-4.54194117652174	https://www.ncbi.nlm.nih.gov/gene/?term=33771
CG14022	CG14022	NA	33763	-1.13628885928584	https://www.ncbi.nlm.nih.gov/gene/?term=33763
CG14024	CG14024	NA	33760	-2.36685349977896	https://www.ncbi.nlm.nih.gov/gene/?term=33760
CG14034	CG14034	NA	33751	-5.73903355235195	https://www.ncbi.nlm.nih.gov/gene/?term=33751
CG14036	CG14036	NA	33735	0.847199500087287	https://www.ncbi.nlm.nih.gov/gene/?term=33735
CG14044	CG14044	NA	33702	-3.1369616241773	https://www.ncbi.nlm.nih.gov/gene/?term=33702
CG14050	CG14050	NA	31218	-1.99119604514428	https://www.ncbi.nlm.nih.gov/gene/?term=31218
CG14052	CG14052	NA	31203	-2.6302134527629	https://www.ncbi.nlm.nih.gov/gene/?term=31203
CG14054	CG14054	NA	31172	-4.72356816283968	https://www.ncbi.nlm.nih.gov/gene/?term=31172
CG14069	CG14069	NA	34510	-8.00612423646491	https://www.ncbi.nlm.nih.gov/gene/?term=34510
CG14070	CG14070	NA	34508	-5.41814692351098	https://www.ncbi.nlm.nih.gov/gene/?term=34508
CG14071	CG14071	NA	34507	-5.73902355779895	https://www.ncbi.nlm.nih.gov/gene/?term=34507
CG14072	CG14072	NA	34513	-3.43164542532601	https://www.ncbi.nlm.nih.gov/gene/?term=34513
CG14073	CG14073	NA	40046	0.663439576373676	https://www.ncbi.nlm.nih.gov/gene/?term=40046
CG14077	CG14077	NA	40066	-8.10198616330983	https://www.ncbi.nlm.nih.gov/gene/?term=40066
CG14079	CG14079	NA	40086	-3.74814076457931	https://www.ncbi.nlm.nih.gov/gene/?term=40086
CG14082	CG14082	NA	40088	-4.36498766609355	https://www.ncbi.nlm.nih.gov/gene/?term=40088
CG14085	CG14085	NA	40099	-7.13249884258809	https://www.ncbi.nlm.nih.gov/gene/?term=40099
CG14086	CG14086	NA	40100	-4.23038070890399	https://www.ncbi.nlm.nih.gov/gene/?term=40100
CG14089	CG14089	NA	40101	-2.64193772360611	https://www.ncbi.nlm.nih.gov/gene/?term=40101
CG1409	CG1409	NA	31689	-7.52957899180484	https://www.ncbi.nlm.nih.gov/gene/?term=31689
CG14095	CG14095	NA	40112	-4.08010770949691	https://www.ncbi.nlm.nih.gov/gene/?term=40112
CG14096	CG14096	NA	40113	-6.60581898321366	https://www.ncbi.nlm.nih.gov/gene/?term=40113
CG14105	CG14105	NA	39507	-1.68928229277217	https://www.ncbi.nlm.nih.gov/gene/?term=39507
CG14106	CG14106	NA	39506	-8.57154309684814	https://www.ncbi.nlm.nih.gov/gene/?term=39506
CG14110	CG14110	NA	39500	-6.17793090141649	https://www.ncbi.nlm.nih.gov/gene/?term=39500
CG14111	CG14111	NA	39497	-5.25456200671182	https://www.ncbi.nlm.nih.gov/gene/?term=39497
CG14113	CG14113	NA	50287	-7.41136028761039	https://www.ncbi.nlm.nih.gov/gene/?term=50287
CG14115	CG14115	NA	39487	-8.71123659417437	https://www.ncbi.nlm.nih.gov/gene/?term=39487
CG14118	CG14118	NA	39465	-4.03307584752298	https://www.ncbi.nlm.nih.gov/gene/?term=39465
CG14120	CG14120	NA	39463	-0.674310171980982	https://www.ncbi.nlm.nih.gov/gene/?term=39463
CG14131	CG14131	NA	39328	-0.727394699059233	https://www.ncbi.nlm.nih.gov/gene/?term=39328
CG14142	CG14142	NA	39261	-2.9655167559699	https://www.ncbi.nlm.nih.gov/gene/?term=39261
CG14153	CG14153	NA	39208	-1.18366973504566	https://www.ncbi.nlm.nih.gov/gene/?term=39208
CG1416	CG1416	NA	35426	1.24016684630525	https://www.ncbi.nlm.nih.gov/gene/?term=35426
CG14183	CG14183	NA	40192	-2.10992094572578	https://www.ncbi.nlm.nih.gov/gene/?term=40192
CG14186	CG14186	NA	40196	-1.85322138696142	https://www.ncbi.nlm.nih.gov/gene/?term=40196
CG14190	CG14190	NA	32891	-5.82694341914921	https://www.ncbi.nlm.nih.gov/gene/?term=32891
CG14195	CG14195	NA	32911	-2.74415352803118	https://www.ncbi.nlm.nih.gov/gene/?term=32911
CG14196	CG14196	NA	32915	-1.52290041803501	https://www.ncbi.nlm.nih.gov/gene/?term=32915
CG14200	CG14200	NA	32939	0.558455780263175	https://www.ncbi.nlm.nih.gov/gene/?term=32939
CG14204	CG14204	NA	32950	-3.77598624792872	https://www.ncbi.nlm.nih.gov/gene/?term=32950
CG14205	CG14205	NA	32952	-1.64991799231363	https://www.ncbi.nlm.nih.gov/gene/?term=32952
CG14207	CG14207	NA	32955	0.655235669274673	https://www.ncbi.nlm.nih.gov/gene/?term=32955
CG1421	CG1421	NA	35432	-4.62259083967993	https://www.ncbi.nlm.nih.gov/gene/?term=35432
CG14212	CG14212	NA	32964	-3.37785760936707	https://www.ncbi.nlm.nih.gov/gene/?term=32964
CG14215	CG14215	NA	32971	0.49774883573106	https://www.ncbi.nlm.nih.gov/gene/?term=32971
CG14219	CG14219	NA	32951	-3.70934675805043	https://www.ncbi.nlm.nih.gov/gene/?term=32951
CG14221	CG14221	NA	32961	-1.97884225402917	https://www.ncbi.nlm.nih.gov/gene/?term=32961
CG14223	CG14223	NA	32972	-1.53576911125656	https://www.ncbi.nlm.nih.gov/gene/?term=32972
CG14227	CG14227	NA	32978	-4.02184229830538	https://www.ncbi.nlm.nih.gov/gene/?term=32978
CG14234	CG14234	NA	32988	-2.77243141636306	https://www.ncbi.nlm.nih.gov/gene/?term=32988
CG14238	CG14238	NA	43195	-6.79538558894665	https://www.ncbi.nlm.nih.gov/gene/?term=43195
CG14244	CG14244	NA	50080	-7.18584525485307	https://www.ncbi.nlm.nih.gov/gene/?term=50080
CG14246	CG14246	NA	3772140	-2.3836650753375	https://www.ncbi.nlm.nih.gov/gene/?term=3772140
CG14247	CG14247	NA	43221	-5.16053093743343	https://www.ncbi.nlm.nih.gov/gene/?term=43221
CG14253	CG14253	NA	43243	-1.46806677787167	https://www.ncbi.nlm.nih.gov/gene/?term=43243
CG14257	CG14257	NA	43257	-1.3637418598249	https://www.ncbi.nlm.nih.gov/gene/?term=43257
CG14258	CG14258	NA	43260	-8.4839027174805	https://www.ncbi.nlm.nih.gov/gene/?term=43260
CG14260	CG14260	NA	43287	-8.14704104078968	https://www.ncbi.nlm.nih.gov/gene/?term=43287
CG14262	CG14262	NA	43286	-4.04445239357607	https://www.ncbi.nlm.nih.gov/gene/?term=43286
CG14269	CG14269	NA	31312	-7.3457378987267	https://www.ncbi.nlm.nih.gov/gene/?term=31312
CG14273	CG14273	NA	34146	-4.13611195100673	https://www.ncbi.nlm.nih.gov/gene/?term=34146
CG14274	CG14274	NA	34145	-1.67670585178266	https://www.ncbi.nlm.nih.gov/gene/?term=34145
CG1428	CG1428	NA	35433	-8.14678131128453	https://www.ncbi.nlm.nih.gov/gene/?term=35433
CG14280	CG14280	NA	42312	-8.60541499468797	https://www.ncbi.nlm.nih.gov/gene/?term=42312
CG14282	CG14282	NA	42301	-4.93009489074841	https://www.ncbi.nlm.nih.gov/gene/?term=42301
CG14291	CG14291	NA	42266	-3.10087074544699	https://www.ncbi.nlm.nih.gov/gene/?term=42266
CG14297	CG14297	NA	42260	-3.82935064798403	https://www.ncbi.nlm.nih.gov/gene/?term=42260
CG14300	CG14300	NA	3346166	-8.56477169346523	https://www.ncbi.nlm.nih.gov/gene/?term=3346166
CG14301	CG14301	NA	42235	-3.6114413329344	https://www.ncbi.nlm.nih.gov/gene/?term=42235
CG14304	CG14304	NA	42232	-4.48569616878257	https://www.ncbi.nlm.nih.gov/gene/?term=42232
CG14305	CG14305	NA	42233	-2.69742439950417	https://www.ncbi.nlm.nih.gov/gene/?term=42233
CG14313	CG14313	NA	42176	-5.88284186110281	https://www.ncbi.nlm.nih.gov/gene/?term=42176
CG14314	CG14314	NA	42179	-2.25047674573757	https://www.ncbi.nlm.nih.gov/gene/?term=42179
CG14317	CG14317	NA	42161	-4.96903607161259	https://www.ncbi.nlm.nih.gov/gene/?term=42161
CG14321	CG14321	NA	42134	-4.46875994386921	https://www.ncbi.nlm.nih.gov/gene/?term=42134
CG14322	CG14322	NA	42124	0.450255669759224	https://www.ncbi.nlm.nih.gov/gene/?term=42124
CG14323	CG14323	NA	42121	-7.15036758377965	https://www.ncbi.nlm.nih.gov/gene/?term=42121
CG14324	CG14324	NA	42119	-7.5116304552767	https://www.ncbi.nlm.nih.gov/gene/?term=42119
CG14325	CG14325	NA	42123	-8.99086738378554	https://www.ncbi.nlm.nih.gov/gene/?term=42123
CG14326	CG14326	NA	42120	-6.44289251680798	https://www.ncbi.nlm.nih.gov/gene/?term=42120
CG14329	CG14329	NA	42116	-4.11685917323185	https://www.ncbi.nlm.nih.gov/gene/?term=42116
CG14330	CG14330	NA	42102	-8.2859111062629	https://www.ncbi.nlm.nih.gov/gene/?term=42102
CG14339	CG14339	NA	33286	-4.42566093299735	https://www.ncbi.nlm.nih.gov/gene/?term=33286
CG14340	CG14340	NA	33287	-6.12483368344152	https://www.ncbi.nlm.nih.gov/gene/?term=33287
CG14346	CG14346	NA	33325	-4.38284854315379	https://www.ncbi.nlm.nih.gov/gene/?term=33325
CG14354	CG14354	NA	43120	-8.48864026346158	https://www.ncbi.nlm.nih.gov/gene/?term=43120
