userId	geneSymbol	geneName	entrezgene	score	gLink
CG15167	CG15167	NA	35134	-7.01086551085958	https://www.ncbi.nlm.nih.gov/gene/?term=35134
CG15169	CG15169	NA	35161	-4.18629025180396	https://www.ncbi.nlm.nih.gov/gene/?term=35161
CG15170	CG15170	NA	35160	-2.53274096226383	https://www.ncbi.nlm.nih.gov/gene/?term=35160
CG15177	CG15177	NA	40810	-4.93964611203535	https://www.ncbi.nlm.nih.gov/gene/?term=40810
CG15185	CG15185	NA	40798	-6.54070898897279	https://www.ncbi.nlm.nih.gov/gene/?term=40798
CG15186	CG15186	NA	40797	-1.69442388197542	https://www.ncbi.nlm.nih.gov/gene/?term=40797
CG15198	CG15198	NA	32065	-8.32033698387983	https://www.ncbi.nlm.nih.gov/gene/?term=32065
CG15200	CG15200	NA	32060	-7.61854414421203	https://www.ncbi.nlm.nih.gov/gene/?term=32060
CG15202	CG15202	NA	32052	-1.44018532549397	https://www.ncbi.nlm.nih.gov/gene/?term=32052
CG15208	CG15208	NA	32022	-7.01909666524737	https://www.ncbi.nlm.nih.gov/gene/?term=32022
CG15212	CG15212	NA	50315	-4.49547571549109	https://www.ncbi.nlm.nih.gov/gene/?term=50315
CG15219	CG15219	NA	49992	-6.70191246905664	https://www.ncbi.nlm.nih.gov/gene/?term=49992
CG15221	CG15221	NA	32127	-1.48505126365187	https://www.ncbi.nlm.nih.gov/gene/?term=32127
CG15227	CG15227	NA	37359	-4.17149818878758	https://www.ncbi.nlm.nih.gov/gene/?term=37359
CG15233	CG15233	NA	35556	-5.11723036694141	https://www.ncbi.nlm.nih.gov/gene/?term=35556
CG15236	CG15236	NA	35595	-1.1600878036622	https://www.ncbi.nlm.nih.gov/gene/?term=35595
CG15249	CG15249	NA	31924	-4.0744233484413	https://www.ncbi.nlm.nih.gov/gene/?term=31924
CG15252	CG15252	NA	31931	-3.83589118704126	https://www.ncbi.nlm.nih.gov/gene/?term=31931
CG15260	CG15260	NA	34899	-7.60542337702326	https://www.ncbi.nlm.nih.gov/gene/?term=34899
CG15262	CG15262	NA	34901	-7.6405507433302	https://www.ncbi.nlm.nih.gov/gene/?term=34901
CG15263	CG15263	NA	34898	-4.55114054288134	https://www.ncbi.nlm.nih.gov/gene/?term=34898
CG15270	CG15270	NA	34886	-2.10367489800531	https://www.ncbi.nlm.nih.gov/gene/?term=34886
CG15278	CG15278	NA	34865	-4.94794674896091	https://www.ncbi.nlm.nih.gov/gene/?term=34865
CG15279	CG15279	NA	34863	-0.757756769513543	https://www.ncbi.nlm.nih.gov/gene/?term=34863
CG15283	CG15283	NA	50454	-5.3093020862534	https://www.ncbi.nlm.nih.gov/gene/?term=50454
CG15286	CG15286	NA	34834	-3.80567638049735	https://www.ncbi.nlm.nih.gov/gene/?term=34834
CG15296	CG15296	NA	31986	-2.0710808173463	https://www.ncbi.nlm.nih.gov/gene/?term=31986
CG15306	CG15306	NA	31961	-5.50711261706256	https://www.ncbi.nlm.nih.gov/gene/?term=31961
CG15312	CG15312	NA	31940	0.432770074085694	https://www.ncbi.nlm.nih.gov/gene/?term=31940
CG15322	CG15322	NA	33012	-3.49992050917219	https://www.ncbi.nlm.nih.gov/gene/?term=33012
CG15332	CG15332	NA	31714	-3.50574151530712	https://www.ncbi.nlm.nih.gov/gene/?term=31714
CG15333	CG15333	NA	31720	-6.12278100086983	https://www.ncbi.nlm.nih.gov/gene/?term=31720
CG15336	CG15336	NA	31742	-7.42747424638487	https://www.ncbi.nlm.nih.gov/gene/?term=31742
CG15337	CG15337	NA	31748	-4.98902121393483	https://www.ncbi.nlm.nih.gov/gene/?term=31748
CG15356	CG15356	NA	33370	0.741451524799769	https://www.ncbi.nlm.nih.gov/gene/?term=33370
CG15357	CG15357	NA	50192	-7.70013334804297	https://www.ncbi.nlm.nih.gov/gene/?term=50192
CG15365	CG15365	NA	31829	-1.17639301811829	https://www.ncbi.nlm.nih.gov/gene/?term=31829
CG15369	CG15369	NA	31862	-6.85702059649337	https://www.ncbi.nlm.nih.gov/gene/?term=31862
CG15373	CG15373	NA	32784	-4.24209156707854	https://www.ncbi.nlm.nih.gov/gene/?term=32784
CG15382	CG15382	NA	33391	-2.53220417921631	https://www.ncbi.nlm.nih.gov/gene/?term=33391
CG15385	CG15385	NA	33396	-1.09009054166284	https://www.ncbi.nlm.nih.gov/gene/?term=33396
CG15387	CG15387	NA	33403	0.680535731128423	https://www.ncbi.nlm.nih.gov/gene/?term=33403
CG15395	CG15395	NA	33447	-8.13349384328172	https://www.ncbi.nlm.nih.gov/gene/?term=33447
CG15399	CG15399	NA	33472	-3.61080903591295	https://www.ncbi.nlm.nih.gov/gene/?term=33472
CG15403	CG15403	NA	33527	-6.00417534129991	https://www.ncbi.nlm.nih.gov/gene/?term=33527
CG15408	CG15408	NA	33548	-1.32641235617324	https://www.ncbi.nlm.nih.gov/gene/?term=33548
CG15414	CG15414	NA	33570	-2.0208864904556	https://www.ncbi.nlm.nih.gov/gene/?term=33570
CG15425	CG15425	NA	33630	-5.87713577940245	https://www.ncbi.nlm.nih.gov/gene/?term=33630
CG15431	CG15431	NA	33646	-2.00133614180553	https://www.ncbi.nlm.nih.gov/gene/?term=33646
CG15432	CG15432	NA	33647	0.610552395308779	https://www.ncbi.nlm.nih.gov/gene/?term=33647
CG1544	CG1544	NA	43689	-1.24768562167511	https://www.ncbi.nlm.nih.gov/gene/?term=43689
CG15446	CG15446	NA	33088	-4.49796245083979	https://www.ncbi.nlm.nih.gov/gene/?term=33088
CG15449	CG15449	NA	33079	-3.13522406760379	https://www.ncbi.nlm.nih.gov/gene/?term=33079
CG15450	CG15450	NA	33064	-6.57819426933364	https://www.ncbi.nlm.nih.gov/gene/?term=33064
CG15452	CG15452	NA	33061	-8.16363498398842	https://www.ncbi.nlm.nih.gov/gene/?term=33061
CG15456	CG15456	NA	50123	-2.13397461813605	https://www.ncbi.nlm.nih.gov/gene/?term=50123
CG15458	CG15458	NA	50124	-6.01714355041646	https://www.ncbi.nlm.nih.gov/gene/?term=50124
CG15459	CG15459	NA	33036	-8.35446137659281	https://www.ncbi.nlm.nih.gov/gene/?term=33036
CG15471	CG15471	NA	31412	-6.04799337654123	https://www.ncbi.nlm.nih.gov/gene/?term=31412
CG15472	CG15472	NA	31409	-6.01214661156893	https://www.ncbi.nlm.nih.gov/gene/?term=31409
CG15473	CG15473	NA	31401	-4.07369076417876	https://www.ncbi.nlm.nih.gov/gene/?term=31401
CG15475	CG15475	NA	35319	-3.01014174354239	https://www.ncbi.nlm.nih.gov/gene/?term=35319
CG15478	CG15478	NA	31679	-3.80594521173498	https://www.ncbi.nlm.nih.gov/gene/?term=31679
CG15483	CG15483	NA	34687	-3.82263150260822	https://www.ncbi.nlm.nih.gov/gene/?term=34687
CG15484	CG15484	NA	34682	-3.7147360080798	https://www.ncbi.nlm.nih.gov/gene/?term=34682
CG15485	CG15485	NA	34671	-5.35452986016712	https://www.ncbi.nlm.nih.gov/gene/?term=34671
CG15497	CG15497	NA	42552	-2.82215827978101	https://www.ncbi.nlm.nih.gov/gene/?term=42552
CG15498	CG15498	NA	42548	-5.16396776285164	https://www.ncbi.nlm.nih.gov/gene/?term=42548
CG15517	CG15517	NA	43537	-6.70261921342402	https://www.ncbi.nlm.nih.gov/gene/?term=43537
CG15522	CG15522	NA	43546	-2.75135610298044	https://www.ncbi.nlm.nih.gov/gene/?term=43546
CG15526	CG15526	NA	43578	-6.38164792810657	https://www.ncbi.nlm.nih.gov/gene/?term=43578
CG15528	CG15528	NA	43575	-2.72215264558484	https://www.ncbi.nlm.nih.gov/gene/?term=43575
CG15530	CG15530	NA	43589	-4.06180968681577	https://www.ncbi.nlm.nih.gov/gene/?term=43589
CG15533	CG15533	NA	43612	-1.71569521590151	https://www.ncbi.nlm.nih.gov/gene/?term=43612
CG15537	CG15537	NA	43614	-2.50004570510658	https://www.ncbi.nlm.nih.gov/gene/?term=43614
CG15543	CG15543	NA	43647	-5.58191695870875	https://www.ncbi.nlm.nih.gov/gene/?term=43647
CG15544	CG15544	NA	43655	-1.31046752090342	https://www.ncbi.nlm.nih.gov/gene/?term=43655
CG15547	CG15547	NA	43661	-1.2545897394763	https://www.ncbi.nlm.nih.gov/gene/?term=43661
CG15553	CG15553	NA	43677	-3.57097497768411	https://www.ncbi.nlm.nih.gov/gene/?term=43677
CG15556	CG15556	NA	43681	-2.05523687052786	https://www.ncbi.nlm.nih.gov/gene/?term=43681
CG15563	CG15563	NA	43695	-5.79945098944623	https://www.ncbi.nlm.nih.gov/gene/?term=43695
CG15564	CG15564	NA	43696	-4.17712532192548	https://www.ncbi.nlm.nih.gov/gene/?term=43696
CG15570	CG15570	NA	31366	2.58106218382874	https://www.ncbi.nlm.nih.gov/gene/?term=31366
CG15571	CG15571	NA	31365	2.61661740026465	https://www.ncbi.nlm.nih.gov/gene/?term=31365
CG15576	CG15576	NA	31369	-6.0051281210332	https://www.ncbi.nlm.nih.gov/gene/?term=31369
CG15577	CG15577	NA	50378	-6.9336536705811	https://www.ncbi.nlm.nih.gov/gene/?term=50378
CG15580	CG15580	NA	40743	-4.54756514571939	https://www.ncbi.nlm.nih.gov/gene/?term=40743
CG15597	CG15597	NA	40767	-4.28309311506503	https://www.ncbi.nlm.nih.gov/gene/?term=40767
CG15599	CG15599	NA	32503	-3.06524078819973	https://www.ncbi.nlm.nih.gov/gene/?term=32503
CG15614	CG15614	NA	36899	-4.02206603539657	https://www.ncbi.nlm.nih.gov/gene/?term=36899
CG15615	CG15615	NA	36882	-3.8449392554357402	https://www.ncbi.nlm.nih.gov/gene/?term=36882
CG15625	CG15625	NA	33694	-8.09849751234672	https://www.ncbi.nlm.nih.gov/gene/?term=33694
CG15629	CG15629	NA	33679	-1.6285981021541	https://www.ncbi.nlm.nih.gov/gene/?term=33679
CG15630	CG15630	NA	33676	-1.27726983768134	https://www.ncbi.nlm.nih.gov/gene/?term=33676
CG15631	CG15631	NA	33675	-3.73557472348604	https://www.ncbi.nlm.nih.gov/gene/?term=33675
CG15635	CG15635	NA	33665	-5.4049054751406604	https://www.ncbi.nlm.nih.gov/gene/?term=33665
CG15638	CG15638	NA	34768	-4.98270601129284	https://www.ncbi.nlm.nih.gov/gene/?term=34768
CG15642	CG15642	NA	32476	-4.09979880780558	https://www.ncbi.nlm.nih.gov/gene/?term=32476
CG15646	CG15646	NA	32501	-2.82149334850924	https://www.ncbi.nlm.nih.gov/gene/?term=32501
CG15649	CG15649	NA	37371	-2.66546211127165	https://www.ncbi.nlm.nih.gov/gene/?term=37371
CG15650	CG15650	NA	37373	-4.16922439104277	https://www.ncbi.nlm.nih.gov/gene/?term=37373
CG15651	CG15651	NA	37375	-3.95493508859581	https://www.ncbi.nlm.nih.gov/gene/?term=37375
CG15666	CG15666	NA	37439	-2.7528647997875	https://www.ncbi.nlm.nih.gov/gene/?term=37439
CG15676	CG15676	NA	37472	-7.03041827285672	https://www.ncbi.nlm.nih.gov/gene/?term=37472
CG15695	CG15695	NA	42468	-1.73570445976115	https://www.ncbi.nlm.nih.gov/gene/?term=42468
CG15696	CG15696	NA	42469	-7.24833013324396	https://www.ncbi.nlm.nih.gov/gene/?term=42469
CG15701	CG15701	NA	36801	-2.8514122791151	https://www.ncbi.nlm.nih.gov/gene/?term=36801
CG15705	CG15705	NA	36815	-7.04195216943999	https://www.ncbi.nlm.nih.gov/gene/?term=36815
CG15708	CG15708	NA	36805	-7.53464663699115	https://www.ncbi.nlm.nih.gov/gene/?term=36805
CG1571	CG1571	NA	31725	-4.30040293140502	https://www.ncbi.nlm.nih.gov/gene/?term=31725
CG15710	CG15710	NA	36832	-6.04828363379561	https://www.ncbi.nlm.nih.gov/gene/?term=36832
CG15715	CG15715	NA	39726	0.449597078862173	https://www.ncbi.nlm.nih.gov/gene/?term=39726
CG15721	CG15721	NA	32247	1.56763212060649	https://www.ncbi.nlm.nih.gov/gene/?term=32247
CG15725	CG15725	NA	32224	-4.31017787327322	https://www.ncbi.nlm.nih.gov/gene/?term=32224
CG15728	CG15728	NA	32214	-5.21452397114076	https://www.ncbi.nlm.nih.gov/gene/?term=32214
CG15734	CG15734	NA	32177	-6.54872497415438	https://www.ncbi.nlm.nih.gov/gene/?term=32177
CG15740	CG15740	NA	32139	-3.22125620889425	https://www.ncbi.nlm.nih.gov/gene/?term=32139
CG15741	CG15741	NA	32137	-7.0520488448036	https://www.ncbi.nlm.nih.gov/gene/?term=32137
CG15742	CG15742	NA	32276	-6.37991483096827	https://www.ncbi.nlm.nih.gov/gene/?term=32276
CG15754	CG15754	NA	32307	-3.56110016031745	https://www.ncbi.nlm.nih.gov/gene/?term=32307
CG15756	CG15756	NA	32308	-4.64169103323633	https://www.ncbi.nlm.nih.gov/gene/?term=32308
CG15760	CG15760	NA	32324	-1.64425866021943	https://www.ncbi.nlm.nih.gov/gene/?term=32324
CG15771	CG15771	NA	31500	0.684539942142124	https://www.ncbi.nlm.nih.gov/gene/?term=31500
CG15772	CG15772	NA	31498	-2.06510371664819	https://www.ncbi.nlm.nih.gov/gene/?term=31498
CG1578	CG1578	NA	32135	0.462329861061509	https://www.ncbi.nlm.nih.gov/gene/?term=32135
CG15803	CG15803	NA	42206	-1.64839236920445	https://www.ncbi.nlm.nih.gov/gene/?term=42206
CG15814	CG15814	NA	32765	0.525200148780109	https://www.ncbi.nlm.nih.gov/gene/?term=32765
CG1582	CG1582	NA	32021	0.395583044809397	https://www.ncbi.nlm.nih.gov/gene/?term=32021
CG15820	CG15820	NA	38277	0.546304991386152	https://www.ncbi.nlm.nih.gov/gene/?term=38277
CG15822	CG15822	NA	38273	-1.32589651174186	https://www.ncbi.nlm.nih.gov/gene/?term=38273
CG15861	CG15861	NA	37990	-1.56072034083278	https://www.ncbi.nlm.nih.gov/gene/?term=37990
CG15864	CG15864	NA	50001	-3.34018216319772	https://www.ncbi.nlm.nih.gov/gene/?term=50001
CG15865	CG15865	NA	32641	-1.54608264793918	https://www.ncbi.nlm.nih.gov/gene/?term=32641
CG15873	CG15873	NA	37898	-6.25153456569118	https://www.ncbi.nlm.nih.gov/gene/?term=37898
CG15878	CG15878	NA	38281	-5.97967635344427	https://www.ncbi.nlm.nih.gov/gene/?term=38281
CG15880	CG15880	NA	33257	-4.40031586905622	https://www.ncbi.nlm.nih.gov/gene/?term=33257
CG15888	CG15888	NA	41630	-5.35577421162993	https://www.ncbi.nlm.nih.gov/gene/?term=41630
CG15892	CG15892	NA	3772603	-3.34208077604166	https://www.ncbi.nlm.nih.gov/gene/?term=3772603
CG15894	CG15894	NA	31574	-1.97875437600853	https://www.ncbi.nlm.nih.gov/gene/?term=31574
CG15905	CG15905	NA	37257	-4.8523744558064	https://www.ncbi.nlm.nih.gov/gene/?term=37257
CG15923	CG15923	NA	42443	-3.20953519014675	https://www.ncbi.nlm.nih.gov/gene/?term=42443
CG15927	CG15927	NA	32193	-2.25228954449206	https://www.ncbi.nlm.nih.gov/gene/?term=32193
CG15930	CG15930	NA	31446	-3.04092812181801	https://www.ncbi.nlm.nih.gov/gene/?term=31446
CG1607	CG1607	NA	43707	-0.77796777978937	https://www.ncbi.nlm.nih.gov/gene/?term=43707
CG1632	CG1632	NA	31763	-1.65975130081768	https://www.ncbi.nlm.nih.gov/gene/?term=31763
CG1638	CG1638	NA	43721	-5.72689024205924	https://www.ncbi.nlm.nih.gov/gene/?term=43721
CG16710	CG16710	NA	42790	-2.76158145897176	https://www.ncbi.nlm.nih.gov/gene/?term=42790
CG16711	CG16711	NA	39135	0.509182620277117	https://www.ncbi.nlm.nih.gov/gene/?term=39135
CG16716	CG16716	NA	37253	-4.60701459072143	https://www.ncbi.nlm.nih.gov/gene/?term=37253
CG16723	CG16723	NA	42781	-3.52303949755388	https://www.ncbi.nlm.nih.gov/gene/?term=42781
CG16727	CG16727	NA	42338	-1.02751220669338	https://www.ncbi.nlm.nih.gov/gene/?term=42338
CG16734	CG16734	NA	41100	-0.926584248702663	https://www.ncbi.nlm.nih.gov/gene/?term=41100
CG16736	CG16736	NA	41101	-7.0664654078727	https://www.ncbi.nlm.nih.gov/gene/?term=41101
CG16741	CG16741	NA	59232	-6.33683618085611	https://www.ncbi.nlm.nih.gov/gene/?term=59232
CG1677	CG1677	NA	31662	0.730045717179124	https://www.ncbi.nlm.nih.gov/gene/?term=31662
CG16779	CG16779	NA	41134	-0.953776249623748	https://www.ncbi.nlm.nih.gov/gene/?term=41134
CG16781	CG16781	NA	31315	-4.90756014657809	https://www.ncbi.nlm.nih.gov/gene/?term=31315
CG16782	CG16782	NA	31313	-7.99627776866242	https://www.ncbi.nlm.nih.gov/gene/?term=31313
CG16786	CG16786	NA	37856	-2.30767511727369	https://www.ncbi.nlm.nih.gov/gene/?term=37856
CG16789	CG16789	NA	41154	-2.82440152346196	https://www.ncbi.nlm.nih.gov/gene/?term=41154
CG16798	CG16798	NA	35308	-2.98014876218862	https://www.ncbi.nlm.nih.gov/gene/?term=35308
CG16812	CG16812	NA	34722	0.50592883140619	https://www.ncbi.nlm.nih.gov/gene/?term=34722
CG16815	CG16815	NA	34725	-6.7863013574983	https://www.ncbi.nlm.nih.gov/gene/?term=34725
CG16817	CG16817	NA	41173	0.537019577880942	https://www.ncbi.nlm.nih.gov/gene/?term=41173
CG16825	CG16825	NA	34739	-3.99622118480027	https://www.ncbi.nlm.nih.gov/gene/?term=34739
CG16837	CG16837	NA	37904	-7.074308864316	https://www.ncbi.nlm.nih.gov/gene/?term=37904
CG16848	CG16848	NA	34759	-3.51457526197912	https://www.ncbi.nlm.nih.gov/gene/?term=34759
CG16852	CG16852	NA	34769	-6.01398588840122	https://www.ncbi.nlm.nih.gov/gene/?term=34769
CG16853	CG16853	NA	34771	-7.68201867105215	https://www.ncbi.nlm.nih.gov/gene/?term=34771
CG16854	CG16854	NA	34539	-2.56218473729748	https://www.ncbi.nlm.nih.gov/gene/?term=34539
CG16863	CG16863	NA	34784	-1.48476094503449	https://www.ncbi.nlm.nih.gov/gene/?term=34784
CG1688	CG1688	NA	36005	-2.24413331180602	https://www.ncbi.nlm.nih.gov/gene/?term=36005
CG16884	CG16884	NA	34812	-4.4156471474046	https://www.ncbi.nlm.nih.gov/gene/?term=34812
CG16885	CG16885	NA	34811	-1.98245713011857	https://www.ncbi.nlm.nih.gov/gene/?term=34811
CG16886	CG16886	NA	34809	-3.37007447534762	https://www.ncbi.nlm.nih.gov/gene/?term=34809
CG16888	CG16888	NA	34789	-5.02345554509597	https://www.ncbi.nlm.nih.gov/gene/?term=34789
CG16894	CG16894	NA	37280	-7.480305144614	https://www.ncbi.nlm.nih.gov/gene/?term=37280
CG1690	CG1690	NA	36004	-6.50707084195157	https://www.ncbi.nlm.nih.gov/gene/?term=36004
CG1695	CG1695	NA	33046	-0.967477685009007	https://www.ncbi.nlm.nih.gov/gene/?term=33046
CG16952	CG16952	NA	32546	0.361005824991714	https://www.ncbi.nlm.nih.gov/gene/?term=32546
CG16953	CG16953	NA	42437	0.410279805407677	https://www.ncbi.nlm.nih.gov/gene/?term=42437
CG16957	CG16957	NA	34755	-4.05074101002388	https://www.ncbi.nlm.nih.gov/gene/?term=34755
CG16959	CG16959	NA	39648	-4.20119619234608	https://www.ncbi.nlm.nih.gov/gene/?term=39648
CG16964	CG16964	NA	34605	-4.8520405136636	https://www.ncbi.nlm.nih.gov/gene/?term=34605
CG16965	CG16965	NA	34607	-1.56708649384418	https://www.ncbi.nlm.nih.gov/gene/?term=34607
CG16984	CG16984	NA	38322	-3.46186998755773	https://www.ncbi.nlm.nih.gov/gene/?term=38322
CG16998	CG16998	NA	38847	-8.5870200071758	https://www.ncbi.nlm.nih.gov/gene/?term=38847
CG17005	CG17005	NA	34249	-4.6625647373514	https://www.ncbi.nlm.nih.gov/gene/?term=34249
CG1701	CG1701	NA	35661	-5.21110185658897	https://www.ncbi.nlm.nih.gov/gene/?term=35661
CG17010	CG17010	NA	34650	-4.38488017387629	https://www.ncbi.nlm.nih.gov/gene/?term=34650
CG17018	CG17018	NA	49895	0.923573785512834	https://www.ncbi.nlm.nih.gov/gene/?term=49895
CG17028	CG17028	NA	39741	-2.14865676361418	https://www.ncbi.nlm.nih.gov/gene/?term=39741
CG17030	CG17030	NA	38591	-6.31819283744999	https://www.ncbi.nlm.nih.gov/gene/?term=38591
CG17036	CG17036	NA	34679	-1.35546059380623	https://www.ncbi.nlm.nih.gov/gene/?term=34679
CG17047	CG17047	NA	36478	-4.81276762987756	https://www.ncbi.nlm.nih.gov/gene/?term=36478
CG17075	CG17075	NA	33191	-1.63503899508357	https://www.ncbi.nlm.nih.gov/gene/?term=33191
CG17083	CG17083	NA	42755	-5.30522055412561	https://www.ncbi.nlm.nih.gov/gene/?term=42755
CG17097	CG17097	NA	34461	-4.64149332052822	https://www.ncbi.nlm.nih.gov/gene/?term=34461
CG17098	CG17098	NA	34462	-4.58677943870199	https://www.ncbi.nlm.nih.gov/gene/?term=34462
CG17104	CG17104	NA	34465	-5.88870842125436	https://www.ncbi.nlm.nih.gov/gene/?term=34465
CG17107	CG17107	NA	34467	-2.15453326037264	https://www.ncbi.nlm.nih.gov/gene/?term=34467
CG17118	CG17118	NA	34478	-5.50674084524261	https://www.ncbi.nlm.nih.gov/gene/?term=34478
CG17122	CG17122	NA	40226	-3.98901494724234	https://www.ncbi.nlm.nih.gov/gene/?term=40226
CG17134	CG17134	NA	34494	-6.92975699163177	https://www.ncbi.nlm.nih.gov/gene/?term=34494
CG17145	CG17145	NA	40215	-4.02442261943877	https://www.ncbi.nlm.nih.gov/gene/?term=40215
CG17147	CG17147	NA	40216	-4.35040728146214	https://www.ncbi.nlm.nih.gov/gene/?term=40216
CG17163	CG17163	NA	3354988	0.546761097271192	https://www.ncbi.nlm.nih.gov/gene/?term=3354988
CG17167	CG17167	NA	3354991	-1.34802743672084	https://www.ncbi.nlm.nih.gov/gene/?term=3354991
CG17168	CG17168	NA	3354996	0.544007181336809	https://www.ncbi.nlm.nih.gov/gene/?term=3354996
CG17177	CG17177	NA	39601	-3.21113325101261	https://www.ncbi.nlm.nih.gov/gene/?term=39601
CG17191	CG17191	NA	43249	-4.19798491914919	https://www.ncbi.nlm.nih.gov/gene/?term=43249
CG17193	CG17193	NA	50044	-2.75072601350118	https://www.ncbi.nlm.nih.gov/gene/?term=50044
CG17199	CG17199	NA	42401	-5.40375207079371	https://www.ncbi.nlm.nih.gov/gene/?term=42401
CG17202	CG17202	NA	41526	0.534015024548101	https://www.ncbi.nlm.nih.gov/gene/?term=41526
CG17207	CG17207	NA	2768665	-4.04570966671009	https://www.ncbi.nlm.nih.gov/gene/?term=2768665
CG17211	CG17211	NA	34639	-1.93906067054075	https://www.ncbi.nlm.nih.gov/gene/?term=34639
CG17217	CG17217	NA	34644	-5.00993111384267	https://www.ncbi.nlm.nih.gov/gene/?term=34644
CG17233	CG17233	NA	40220	0.743977686593444	https://www.ncbi.nlm.nih.gov/gene/?term=40220
CG17234	CG17234	NA	59225	-4.2131531255306	https://www.ncbi.nlm.nih.gov/gene/?term=59225
CG17237	CG17237	NA	33411	-6.88169692357003	https://www.ncbi.nlm.nih.gov/gene/?term=33411
CG1724	CG1724	NA	33097	-2.53349209085956	https://www.ncbi.nlm.nih.gov/gene/?term=33097
CG17258	CG17258	NA	33517	-3.81164771892759	https://www.ncbi.nlm.nih.gov/gene/?term=33517
CG17261	CG17261	NA	33522	-1.9027711033655	https://www.ncbi.nlm.nih.gov/gene/?term=33522
CG17264	CG17264	NA	33511	-2.74116462861713	https://www.ncbi.nlm.nih.gov/gene/?term=33511
CG17267	CG17267	NA	42454	-8.15090139748894	https://www.ncbi.nlm.nih.gov/gene/?term=42454
CG17279	CG17279	NA	42489	-4.78897408231643	https://www.ncbi.nlm.nih.gov/gene/?term=42489
CG17283	CG17283	NA	42094	-4.54239620212163	https://www.ncbi.nlm.nih.gov/gene/?term=42094
CG17287	CG17287	NA	36939	-4.27879779908367	https://www.ncbi.nlm.nih.gov/gene/?term=36939
CG17290	CG17290	NA	36938	-5.84695159538518	https://www.ncbi.nlm.nih.gov/gene/?term=36938
CG17298	CG17298	NA	42529	-4.51006904720436	https://www.ncbi.nlm.nih.gov/gene/?term=42529
CG17300	CG17300	NA	39489	-5.45842887007059	https://www.ncbi.nlm.nih.gov/gene/?term=39489
CG17321	CG17321	NA	35144	-1.19267135454466	https://www.ncbi.nlm.nih.gov/gene/?term=35144
CG17329	CG17329	NA	34958	-7.46209288771557	https://www.ncbi.nlm.nih.gov/gene/?term=34958
CG17337	CG17337	NA	35507	0.571343028740598	https://www.ncbi.nlm.nih.gov/gene/?term=35507
CG17349	CG17349	NA	35209	-4.71062528095856	https://www.ncbi.nlm.nih.gov/gene/?term=35209
CG17350	CG17350	NA	35210	-2.34861339374946	https://www.ncbi.nlm.nih.gov/gene/?term=35210
CG17361	CG17361	NA	39548	0.835253949209058	https://www.ncbi.nlm.nih.gov/gene/?term=39548
CG17364	CG17364	NA	39543	-2.57125965779501	https://www.ncbi.nlm.nih.gov/gene/?term=39543
CG1737	CG1737	NA	32077	0.552631457350768	https://www.ncbi.nlm.nih.gov/gene/?term=32077
CG17375	CG17375	NA	33956	-5.64732961132387	https://www.ncbi.nlm.nih.gov/gene/?term=33956
CG17376	CG17376	NA	59227	-4.51169255382787	https://www.ncbi.nlm.nih.gov/gene/?term=59227
CG17377	CG17377	NA	33954	-4.47205920057243	https://www.ncbi.nlm.nih.gov/gene/?term=33954
CG17378	CG17378	NA	33951	-2.50449770241659	https://www.ncbi.nlm.nih.gov/gene/?term=33951
